year,lon,lat,edge_density,building_coverage,texture_entropy,ssim,resnet_cosine_dist,building_count,building_area_mean,amenity_count,shop_count,leisure_count,poi_diversity,road_length_total,d_edge_density,d_building_coverage,d_texture_entropy,d_building_count,d_building_area_mean,d_amenity_count,d_shop_count,d_leisure_count,d_poi_diversity,d_road_length_total
2019,120.655,24.105,0.1270621565934065,0.2593996108058608,3.083219835186858,0.0035160051624044,0.7740482687950134,2,1747.5418336612777,1,0,0,-0.0,0.0,0.1270621565934065,0.2593996108058608,3.083219835186858,0.0,561.7470656590729,1.0,0.0,0.0,-0.0,0.0
2020,120.655,24.105,0.1449330357142857,0.2967777014652014,3.144667437933326,0.7404017422393729,0.0505219101905822,2,1747.5418336612777,1,0,0,-0.0,0.0,0.0178708791208792,0.03737809065934056,0.0614476027464681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.655,24.105,0.1765149954212454,0.2977501144688644,3.249161029977889,0.8763310210574349,0.1073236465454101,4,1358.416098617688,1,0,0,-0.0,0.0,0.031581959706959706,0.0009724130036630196,0.10449359204456288,2.0,-389.12573504358966,0.0,0.0,0.0,0.0,0.0
2022,120.655,24.105,0.0,0.0,0.0,0.0023591521316905,0.7580453157424927,11,1032.137511845338,1,0,0,-0.0,0.0,-0.1765149954212454,-0.2977501144688644,-3.249161029977889,7.0,-326.2785867723501,0.0,0.0,0.0,0.0,0.0
2023,120.655,24.105,0.1945140796703296,0.3060931776556777,3.287077982029566,0.004779762806053,0.7735884189605713,11,1032.137511845338,1,0,0,-0.0,0.0,0.1945140796703296,0.3060931776556777,3.287077982029566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.105,0.1888679029304029,0.2779990842490842,3.2580993324555574,0.4820526475402348,0.1282177567481994,11,1032.137511845338,1,0,0,-0.0,0.0,-0.005646176739926706,-0.028094093406593468,-0.028978649574008752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.655,24.105,0.2016037087912087,0.2819110576923077,3.279643466713088,0.6248908634129777,0.0910588502883911,11,1032.1375118453377,1,0,0,-0.0,0.0,0.012735805860805804,0.003911973443223471,0.021544134257530434,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0
2018,120.655,24.115,0.0,0.0,0.0,,,17,1530.5250232736444,3,2,0,0.9709505944546686,0.0,,,,,,,,,,
2019,120.655,24.115,0.1178743131868131,0.2524456272893773,3.11378809543402,0.0030991200652806,0.7414791584014893,27,1276.8196616164753,3,2,0,0.9709505944546686,0.0,0.1178743131868131,0.2524456272893773,3.11378809543402,10.0,-253.70536165716908,0.0,0.0,0.0,0.0,0.0
2020,120.655,24.115,0.1447292811355311,0.2849891254578754,3.197800587597316,0.7257397327733848,0.0791413187980651,31,1184.2091867609938,6,3,0,0.9182958340544896,0.0,0.026854967948718,0.03254349816849811,0.08401249216329632,4.0,-92.61047485548147,3.0,1.0,0.0,-0.052654760400179024,0.0
2021,120.655,24.115,0.1740069826007326,0.2907583562271062,3.2792691043962674,0.8707064553420908,0.0362536311149597,33,1164.0875359886722,6,3,0,0.9182958340544896,0.0,0.029277701465201506,0.005769230769230804,0.08146851679895128,2.0,-20.121650772321573,0.0,0.0,0.0,0.0,0.0
2022,120.655,24.115,0.0,0.0,0.0,0.001830351765407,0.7852782607078552,62,854.0297837821133,6,3,0,0.9182958340544896,0.0,-0.1740069826007326,-0.2907583562271062,-3.2792691043962674,29.0,-310.0577522065589,0.0,0.0,0.0,0.0,0.0
2023,120.655,24.115,0.191580815018315,0.3006209935897436,3.326331519347112,0.0039799804689695,0.7928449511528015,62,854.315649502109,6,3,0,0.9182958340544896,0.0,0.191580815018315,0.3006209935897436,3.326331519347112,0.0,0.28586571999562693,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.115,0.1876900183150183,0.2706347298534798,3.29411308197944,0.4726606344956302,0.0947876572608947,67,905.954962720226,7,4,0,0.94566030460064,0.0,-0.0038907967032967006,-0.029986263736263785,-0.03221843736767216,5.0,51.63931321811708,1.0,1.0,0.0,0.027364470546150432,0.0
2025,120.655,24.115,0.2053348214285714,0.2794700091575091,3.325988725915749,0.6288497644029166,0.0495359301567077,74,853.0224917311057,8,4,0,0.9182958340544896,0.0,0.017644803113553098,0.008835279304029275,0.03187564393630904,7.0,-52.93247098912036,1.0,0.0,0.0,-0.027364470546150432,0.0
2018,120.655,24.125,0.0,0.0,0.0,,,14,1538.6104901671772,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.655,24.125,0.1148265796703296,0.248299565018315,3.144319836488815,0.0026847045351507,0.7748662233352661,17,1577.3271244710825,0,0,0,0.0,0.0,0.1148265796703296,0.248299565018315,3.144319836488815,3.0,38.716634303905266,0.0,0.0,0.0,0.0,0.0
2020,120.655,24.125,0.1543011675824175,0.2780677655677656,3.247825808878241,0.7044116319140081,0.0837291479110717,17,1577.3271244710825,0,0,0,0.0,0.0,0.0394745879120879,0.02976820054945059,0.10350597238942605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.655,24.125,0.1792942994505494,0.2836172161172161,3.293203586855233,0.884385572792128,0.045191466808319,17,1577.3271244710822,0,0,0,0.0,0.0,0.0249931318681319,0.005549450549450496,0.04537777797699194,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0
2022,120.655,24.125,0.0,0.0,0.0,0.0016345237806291,0.8040335178375244,36,981.210229589724,0,0,0,0.0,0.0,-0.1792942994505494,-0.2836172161172161,-3.293203586855233,19.0,-596.1168948813582,0.0,0.0,0.0,0.0,0.0
2023,120.655,24.125,0.1991964285714285,0.2803937728937729,3.3409539888092272,0.0035609138642415,0.8137590885162354,33,949.3097190449558,0,0,1,-0.0,0.0,0.1991964285714285,0.2803937728937729,3.3409539888092272,-3.0,-31.900510544768167,0.0,0.0,1.0,-0.0,0.0
2024,120.655,24.125,0.1954836309523809,0.2706043956043956,3.3181107263128755,0.4731775103809054,0.1100620627403259,33,949.3097190449558,0,0,1,-0.0,0.0,-0.0037127976190476086,-0.009789377289377288,-0.022843262496351713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.655,24.125,0.2093704212454212,0.2704647435897436,3.338965839806074,0.6146610344360273,0.0945044159889221,36,1054.825141928156,2,0,1,0.9182958340544896,0.0,0.013886790293040324,-0.00013965201465199195,0.020855113493198463,3.0,105.51542288320013,2.0,0.0,0.0,0.9182958340544896,0.0
2018,120.655,24.135,0.0,0.0,0.0,,,6,1254.2745733790837,2,1,0,0.9182958340544896,0.0,,,,,,,,,,
2019,120.655,24.135,0.1149536401098901,0.2462540064102564,3.1700141227001413,0.0023949778977107,0.7584925889968872,6,1254.2745733790837,2,1,0,0.9182958340544896,0.0,0.1149536401098901,0.2462540064102564,3.1700141227001413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.655,24.135,0.158856456043956,0.2720295329670329,3.2730212656045232,0.6886363088176091,0.0780966281890869,17,814.7757016493589,2,1,0,0.9182958340544896,0.0,0.043902815934065906,0.025775526556776507,0.10300714290438195,11.0,-439.4988717297248,0.0,0.0,0.0,0.0,0.0
2021,120.655,24.135,0.1855374313186813,0.277551510989011,3.316872466143133,0.8814247614957231,0.0487542748451232,29,924.1259632546264,2,1,0,0.9182958340544896,0.0,0.026680975274725294,0.005521978021978069,0.0438512005386098,12.0,109.35026160526752,0.0,0.0,0.0,0.0,0.0
2022,120.655,24.135,0.0,0.0,0.0,0.0013899309817257,0.7770534753799438,47,840.3148042362074,2,1,0,0.9182958340544896,0.0,-0.1855374313186813,-0.277551510989011,-3.316872466143133,18.0,-83.81115901841906,0.0,0.0,0.0,0.0,0.0
2023,120.655,24.135,0.2058201694139194,0.2783871336996337,3.3590120359120634,0.0031129185980964,0.7744284868240356,53,836.8685389529046,2,1,0,0.9182958340544896,0.0,0.2058201694139194,0.2783871336996337,3.3590120359120634,6.0,-3.4462652833027505,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.135,0.2034363553113553,0.2670461309523809,3.3418942296777434,0.4611849395009626,0.0835869908332824,53,764.0011522206952,2,1,0,0.9182958340544896,0.0,-0.002383814102564108,-0.011341002747252804,-0.01711780623432002,0.0,-72.86738673220941,0.0,0.0,0.0,0.0,0.0
2025,120.655,24.135,0.211422847985348,0.264744162087912,3.3447907773760406,0.6011581706295137,0.1672922372817993,53,764.0011522206952,1,1,0,1.0,0.0,0.007986492673992707,-0.002301968864468873,0.0028965476982971694,0.0,0.0,-1.0,0.0,0.0,0.08170416594551044,0.0
2018,120.655,24.145,0.0,0.0,0.0,,,14,272.5029551431797,2,0,0,-0.0,0.0,,,,,,,,,,
2019,120.655,24.145,0.1285513965201465,0.2407274496336996,3.248982199071627,0.0019519671497439,0.7206989526748657,15,406.4972538820626,2,0,0,-0.0,0.0,0.1285513965201465,0.2407274496336996,3.248982199071627,1.0,133.9942987388829,0.0,0.0,0.0,0.0,0.0
2020,120.655,24.145,0.1776081730769231,0.2765230082417582,3.344388312116585,0.6736037687537052,0.0585528016090393,23,684.3724817321263,2,0,0,-0.0,0.0,0.04905677655677659,0.03579555860805858,0.09540611304495794,8.0,277.8752278500637,0.0,0.0,0.0,0.0,0.0
2021,120.655,24.145,0.2101734203296703,0.2732652243589744,3.3855102092218674,0.8913040970371006,0.0163533091545104,44,525.4225853344374,3,0,0,-0.0,0.0,0.032565247252747204,-0.0032577838827838046,0.04112189710528247,21.0,-158.94989639768892,1.0,0.0,0.0,0.0,0.0
2022,120.655,24.145,0.0,0.0,0.0,0.001009629998531,0.7595979571342468,75,544.6770604022023,4,1,0,0.7219280948873623,0.0,-0.2101734203296703,-0.2732652243589744,-3.3855102092218674,31.0,19.25447506776493,1.0,1.0,0.0,0.7219280948873623,0.0
2023,120.655,24.145,0.231198489010989,0.2897178342490842,3.4060300507468795,0.0014649542928583,0.779392421245575,77,537.6834171380501,5,1,0,0.6500224216483541,0.0,0.231198489010989,0.2897178342490842,3.4060300507468795,2.0,-6.993643264152183,1.0,0.0,0.0,-0.0719056732390082,0.0
2024,120.655,24.145,0.2261904761904762,0.277606456043956,3.3939990863534564,0.451874583364855,0.0236700177192688,93,510.319875208605,5,1,0,0.6500224216483541,0.0,-0.005008012820512803,-0.012111378205128198,-0.012030964393423105,16.0,-27.36354192944509,0.0,0.0,0.0,0.0,0.0
2025,120.655,24.145,0.2262860576923077,0.2667519459706959,3.384012949722313,0.569648629450156,0.1164938807487487,93,510.3198240176361,5,2,0,0.863120568566631,0.0,9.558150183150427e-05,-0.010854510073260104,-0.009986136631143339,0.0,-5.119096891803565e-05,0.0,1.0,0.0,0.2130981469182769,0.0
2018,120.655,24.155,0.0,0.0,0.0,,,50,675.2764219390467,14,0,0,-0.0,0.0,,,,,,,,,,
2019,120.655,24.155,0.1345106456043956,0.2636527014652015,3.250607907540018,0.0019720285586176,0.7495548725128174,56,724.3112753586739,15,0,0,-0.0,0.0,0.1345106456043956,0.2636527014652015,3.250607907540018,6.0,49.03485341962721,1.0,0.0,0.0,0.0,0.0
2020,120.655,24.155,0.1841414835164835,0.2905792124542125,3.351977399263294,0.6733809067091048,0.0642151236534118,65,706.0899782167186,18,1,0,0.2974722489192896,0.0,0.04963083791208789,0.026926510989011,0.10136949172327636,9.0,-18.221297141955347,3.0,1.0,0.0,0.2974722489192896,0.0
2021,120.655,24.155,0.2185302197802197,0.288282967032967,3.394204064640313,0.8950983060142663,0.0195951461791992,65,675.0895152013129,18,1,0,0.2974722489192896,0.0,0.0343887362637362,-0.0022962454212454575,0.04222666537701869,0.0,-31.00046301540567,0.0,0.0,0.0,0.0,0.0
2022,120.655,24.155,0.0,0.0,0.0,0.0010355871533905,0.780809760093689,115,650.9916999828858,16,1,0,0.3227569588973982,0.0,-0.2185302197802197,-0.288282967032967,-3.394204064640313,50.0,-24.09781521842706,-2.0,0.0,0.0,0.02528470997810861,0.0
2023,120.655,24.155,0.2393732829670329,0.3022870879120879,3.4121982090764567,0.0016676643423861,0.761399507522583,139,624.5651278053771,22,1,0,0.2580186686648155,0.0,0.2393732829670329,0.3022870879120879,3.4121982090764567,24.0,-26.426572177508774,6.0,0.0,0.0,-0.06473829023258271,0.0
2024,120.655,24.155,0.22941163003663,0.2891477793040293,3.3933001565479795,0.4476976769892059,0.0143977999687194,187,486.2699383029228,21,1,0,0.266764987803026,0.0,-0.009961652930402881,-0.01313930860805862,-0.018898052528477205,48.0,-138.29518950245426,-1.0,0.0,0.0,0.008746319138210501,0.0
2025,120.655,24.155,0.2221640338827838,0.2850755494505494,3.381321782230754,0.5628910577722966,0.2224965095520019,186,472.5974909194185,21,1,0,0.266764987803026,0.0,-0.007247596153846209,-0.004072229853479881,-0.01197837431722526,-1.0,-13.672447383504334,0.0,0.0,0.0,0.0,0.0
2018,120.655,24.165,0.0,0.0,0.0,,,29,1033.8335609751937,8,5,0,0.961236604722876,0.0,,,,,,,,,,
2019,120.655,24.165,0.1323323031135531,0.2788741987179487,3.2253674989504386,0.0020138251764757,0.7101379632949829,33,917.3971943650316,12,5,0,0.8739810481273578,0.0,0.1323323031135531,0.2788741987179487,3.2253674989504386,4.0,-116.43636661016205,4.0,0.0,0.0,-0.0872555565955182,0.0
2020,120.655,24.165,0.1789640567765567,0.2999227335164835,3.328576776577611,0.6745701733487287,0.0591922402381897,42,846.5780957358414,15,5,0,0.8112781244591328,0.0,0.046631753663003594,0.0210485347985348,0.10320927762717247,9.0,-70.8190986291902,3.0,0.0,0.0,-0.06270292366822494,0.0
2021,120.655,24.165,0.21444826007326,0.3022624771062271,3.375977363892262,0.8838287188772928,0.0198139548301696,55,865.5595749644294,14,5,1,1.0762976257251988,0.0,0.03548420329670332,0.0023397435897435925,0.0474005873146508,13.0,18.981479228588,-1.0,0.0,1.0,0.265019501266066,0.0
2022,120.655,24.165,0.0,0.0,0.0,0.0011415149262767,0.7329736948013306,65,848.3590605644226,13,5,1,1.1050139971135322,0.0,-0.21444826007326,-0.3022624771062271,-3.375977363892262,10.0,-17.200514400006796,-1.0,0.0,0.0,0.028716371388333384,0.0
2023,120.655,24.165,0.2343017399267399,0.3066163003663004,3.3998818948634733,0.0018911150974218,0.7316767573356628,64,816.0691294451757,13,5,1,1.1050139971135322,0.0,0.2343017399267399,0.3066163003663004,3.3998818948634733,-1.0,-32.289931119246944,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.165,0.2222813644688644,0.3007892628205128,3.3704624769021927,0.453639375141142,0.0195578932762146,65,804.4668722336651,13,6,1,1.1411535278793057,0.0,-0.012020375457875487,-0.005827037545787561,-0.02941941796128056,1.0,-11.602257211510619,0.0,1.0,0.0,0.036139530765773475,0.0
2025,120.655,24.165,0.2164119734432234,0.3078891941391941,3.367308356354578,0.570458726252789,0.1875075101852417,67,851.150362513484,13,6,1,1.1411535278793057,0.0,-0.005869391025640991,0.007099931318681252,-0.0031541205476148804,2.0,46.6834902798189,0.0,0.0,0.0,0.0,0.0
2018,120.655,24.175,0.0,0.0,0.0,,,6,489.3301522208207,0,4,0,-0.0,0.0,,,,,,,,,,
2019,120.655,24.175,0.1170741758241758,0.2634037316849817,3.163197617101318,0.0021130989025746,0.7379827499389648,6,489.3301522208206,0,4,0,-0.0,0.0,0.1170741758241758,0.2634037316849817,3.163197617101318,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0
2020,120.655,24.175,0.157972184065934,0.285784684065934,3.271414379103552,0.6816288643813048,0.0478076338768005,9,1582.1441886246002,1,4,0,0.7219280948873623,0.0,0.040898008241758196,0.02238095238095228,0.10821676200223429,3.0,1092.8140364037797,1.0,0.0,0.0,0.7219280948873623,0.0
2021,120.655,24.175,0.1920604395604395,0.2788438644688644,3.330293452038635,0.8607362876759782,0.0241069197654724,15,1161.10085761713,2,6,0,0.8112781244591328,0.0,0.034088255494505504,-0.006940819597069603,0.05887907293508299,6.0,-421.0433310074702,1.0,2.0,0.0,0.08935002957177052,0.0
2022,120.655,24.175,0.0,0.0,0.0,0.0012554718898326,0.7835270762443542,16,1210.0745570183303,2,6,0,0.8112781244591328,0.0,-0.1920604395604395,-0.2788438644688644,-3.330293452038635,1.0,48.97369940120029,0.0,0.0,0.0,0.0,0.0
2023,120.655,24.175,0.2121411401098901,0.2916603708791209,3.3644335979135174,0.0022029243527942,0.7702160477638245,17,1178.7715180849411,2,6,0,0.8112781244591328,0.0,0.2121411401098901,0.2916603708791209,3.3644335979135174,1.0,-31.30303893338919,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.175,0.2035926053113553,0.2914331501831502,3.3289758336364743,0.4628177220570485,0.0449732542037963,19,1219.40657700405,2,6,0,0.8112781244591328,0.0,-0.00854853479853479,-0.00022722069597069794,-0.03545776427704306,2.0,40.635058919108815,0.0,0.0,0.0,0.0,0.0
2025,120.655,24.175,0.2054532967032967,0.2980431547619047,3.33468651180551,0.5964558164673855,0.2103491425514221,27,1193.2965988094093,2,6,0,0.8112781244591328,0.0,0.0018606913919413937,0.006610004578754491,0.005710678169035699,8.0,-26.10997819464069,0.0,0.0,0.0,0.0,0.0
2018,120.655,24.185,0.0,0.0,0.0,,,0,0.0,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.655,24.185,0.0918521062271062,0.2235462454212454,3.051831130988236,0.0023686924034001,0.7968244552612305,0,0.0,0,0,0,0.0,0.0,0.0918521062271062,0.2235462454212454,3.051831130988236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.655,24.185,0.1226190476190476,0.2514383012820513,3.1640877118649944,0.70764603364339,0.0866700410842895,1,6777.244047717775,0,0,0,0.0,0.0,0.030766941391941402,0.027892055860805898,0.11225658087675816,1.0,6777.244047717775,0.0,0.0,0.0,0.0,0.0
2021,120.655,24.185,0.160608402014652,0.2355706272893772,3.267928117040253,0.8258208616608917,0.0499444007873535,1,6777.244047717775,0,0,0,0.0,0.0,0.03798935439560441,-0.01586767399267411,0.10384040517525861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.655,24.185,0.0,0.0,0.0,0.0014646369193984,0.8188097476959229,5,1793.6840373345954,2,1,0,0.9182958340544896,0.0,-0.160608402014652,-0.2355706272893772,-3.267928117040253,4.0,-4983.56001038318,2.0,1.0,0.0,0.9182958340544896,0.0
2023,120.655,24.185,0.1818240613553113,0.250226076007326,3.3161362689801708,0.0027691736677396,0.8055288791656494,5,1793.6840373345954,2,1,0,0.9182958340544896,0.0,0.1818240613553113,0.250226076007326,3.3161362689801708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.185,0.175729739010989,0.2577924679487179,3.271158217270466,0.4800022072968096,0.0504403710365295,5,1793.6840373345954,2,1,0,0.9182958340544896,0.0,-0.006094322344322278,0.0075663919413919145,-0.044978051709704925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.655,24.185,0.1897029532967033,0.2672430173992674,3.287304063688702,0.6266614039006033,0.0921672582626342,9,2657.9084838140498,2,1,0,0.9182958340544896,0.0,0.013973214285714297,0.009450549450549517,0.016145846418236243,4.0,864.2244464794544,0.0,0.0,0.0,0.0,0.0
2018,120.655,24.195,0.0,0.0,0.0,,,1,823.9921219683413,1,0,0,-0.0,0.0,,,,,,,,,,
2019,120.655,24.195,0.0854796245421245,0.1788764880952381,2.983332312341976,0.002535740842292,0.8001083135604858,2,9220.12415968004,2,0,0,-0.0,0.0,0.0854796245421245,0.1788764880952381,2.983332312341976,1.0,8396.132037711697,1.0,0.0,0.0,0.0,0.0
2020,120.655,24.195,0.1126385073260073,0.2153439789377289,3.1144364001237945,0.7325079828674391,0.0780693292617797,18,1716.659001546138,2,0,0,-0.0,0.0,0.0271588827838828,0.03646749084249082,0.13110408778181837,16.0,-7503.465158133901,0.0,0.0,0.0,0.0,0.0
2021,120.655,24.195,0.1491752518315018,0.1923242902930403,3.244233966924982,0.7959101109898609,0.0667495131492614,19,1867.4304569766912,2,1,0,0.9182958340544896,0.0,0.03653674450549449,-0.02301968864468862,0.12979756680118726,1.0,150.77145543055326,0.0,1.0,0.0,0.9182958340544896,0.0
2022,120.655,24.195,0.0,0.0,0.0,0.0015243741739473,0.7966309785842896,30,2220.463025098584,2,2,0,1.0,0.0,-0.1491752518315018,-0.1923242902930403,-3.244233966924982,11.0,353.0325681218926,0.0,1.0,0.0,0.08170416594551044,0.0
2023,120.655,24.195,0.1653182234432234,0.2234266254578754,3.283543263024588,0.0046974107627476,0.7863996028900146,30,2220.4630032175114,2,2,0,1.0,0.0,0.1653182234432234,0.2234266254578754,3.283543263024588,0.0,-2.1881072370888432e-05,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.195,0.1642645375457875,0.2178394001831501,3.2324314428954,0.4774999285884197,0.1251006126403808,31,2187.2860602885694,2,3,0,0.9709505944546686,0.0,-0.001053685897435902,-0.005587225274725299,-0.051111820129188246,1.0,-33.176942928942026,0.0,1.0,0.0,-0.02904940554533142,0.0
2025,120.655,24.195,0.181045673076923,0.2324914148351648,3.2455212272383083,0.6465691238718725,0.0689460039138794,39,3130.6048160230057,2,3,0,0.9709505944546686,0.0,0.016781135531135527,0.014652014652014711,0.013089784342908306,8.0,943.3187557344363,0.0,0.0,0.0,0.0,0.0
2018,120.655,24.205,0.0,0.0,0.0,,,5,1862.0448953980813,1,1,0,1.0,0.0,,,,,,,,,,
2019,120.655,24.205,0.0951734203296703,0.1879504349816849,2.968652895493267,0.0024995217793665,0.7624858617782593,7,1436.1468962981255,2,2,0,1.0,0.0,0.0951734203296703,0.1879504349816849,2.968652895493267,2.0,-425.89799909995577,1.0,1.0,0.0,0.0,0.0
2020,120.655,24.205,0.1265762362637362,0.230364010989011,3.1216704519121548,0.7364780921796883,0.0607820749282836,8,1499.3480335966503,3,2,0,0.9709505944546686,0.0,0.03140281593406591,0.04241357600732609,0.1530175564188876,1.0,63.20113729852483,1.0,0.0,0.0,-0.02904940554533142,0.0
2021,120.655,24.205,0.1585016025641025,0.192814217032967,3.2614158697768763,0.7672112256632708,0.0732721090316772,10,1614.236009775717,4,2,0,0.9182958340544896,0.0,0.0319253663003663,-0.03754979395604399,0.1397454178647215,2.0,114.88797617906675,1.0,0.0,0.0,-0.052654760400179024,0.0
2022,120.655,24.205,0.0,0.0,0.0,0.0014244736194721,0.7636678814888,10,1614.236009775717,4,2,0,0.9182958340544896,0.0,-0.1585016025641025,-0.192814217032967,-3.2614158697768763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.655,24.205,0.1787242445054945,0.2443292124542124,3.290096217862408,0.0055621768104151,0.7816175222396851,10,1614.236009775717,4,2,0,0.9182958340544896,0.0,0.1787242445054945,0.2443292124542124,3.290096217862408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.655,24.205,0.1680877976190476,0.2298031135531135,3.2176808818148057,0.4821548116174182,0.1297264099121093,9,1411.9222589340638,2,2,0,1.0,0.0,-0.01063644688644691,-0.014526098901098905,-0.07241533604760209,-1.0,-202.31375084165325,-2.0,0.0,0.0,0.08170416594551044,0.0
